CONTENT,SCORE,THUMBSUPCOUNT,REVIEWCREATEDVERSION,AT
PERFEITA. NAO SEI COMO VIVIA ANTES SEM MINHA ALEXA.,5,0,2.2.438005.0,2021-12-23 15:28:02
FACIL E DINAMICO,5,0,2.2.438005.0,2021-12-23 14:39:36
SIMPISMENTE MARAVILHOSO,5,0,2.2.438005.0,2021-12-23 14:35:27
ADORAVEL!!,5,0,2.2.438005.0,2021-12-23 14:30:42
BOM,4,0,2.2.438005.0,2021-12-23 14:06:09
"OTIMO MUITO BOM PENA QUE DA ERRO NA HORA DO RECONHECIMENTO DE VOZ,MAIS E BOM",5,0,2.2.438005.0,2021-12-23 13:31:12
OTIMO,5,0,2.2.438005.0,2021-12-23 13:23:05
OPTIMA,5,0,2.2.438005.0,2021-12-23 12:56:24
ESTOU COM DIFICULDADE DE VINCULAR MINHA CONTA AMAZON PRIME A ALEXA,4,0,2.2.438005.0,2021-12-23 12:33:27
AMEI.....,4,0,2.2.438005.0,2021-12-23 11:29:07
GOSTEI MUITO DO APLICATIVO..VALE APENA TE,5,0,2.2.438005.0,2021-12-23 10:44:16
MUITO BOM MESMO,5,0,2.2.438005.0,2021-12-23 09:46:38
"BOM APP, ATENDE AS EXPECTATIVAS",4,0,2.2.438005.0,2021-12-23 09:22:51
SHOW,5,0,2.2.438005.0,2021-12-23 05:48:02
INCRIVEL. EXTREMAMENTE UTIL E FACIL DE MEXER.,5,0,2.2.438005.0,2021-12-23 05:41:25
OTIMO APP,5,0,2.2.438005.0,2021-12-23 00:53:00
RAPIDO E PRATICO. MELHOR COMPRA DESTE ANO FOI UM ECHO DOT!,5,0,2.2.394437.0,2021-12-23 00:29:09
TOP,5,0,2.2.438005.0,2021-12-22 23:42:27
OTIMO,5,0,2.2.438005.0,2021-12-22 23:41:30
"EXCELENTE APP, MUITO FACIL DE MEXER",5,0,2.2.438005.0,2021-12-22 23:32:04
PERFEITO PARA QUEM QUER SOM DE QUALIDADE E UMA ASSISTENTE VIRTUAL PARA LHE AJUDAR NO DIA A DIA! ADOREI,5,0,2.2.438005.0,2021-12-22 23:26:47
OTIMA RENOVACAO,5,0,2.2.438005.0,2021-12-22 23:26:00
BOM,5,0,2.2.438005.0,2021-12-22 23:08:51
TOP DEMAIS,5,0,2.2.438005.0,2021-12-22 23:00:43
BOMM,4,0,2.2.438005.0,2021-12-22 22:08:18
E MUITO BOM,5,0,2.2.438005.0,2021-12-22 21:14:12
MARAVILHOSA,5,0,2.2.438005.0,2021-12-22 20:33:16
SENSACIONAL!,5,0,2.2.438005.0,2021-12-22 19:56:01
ALEXA E O QUE HA!,5,0,2.2.438005.0,2021-12-22 19:54:49
OTIMO,5,0,2.2.438005.0,2021-12-22 19:17:31
PRODUTO EXCELENTE,5,0,2.2.438005.0,2021-12-22 18:03:33
MUITO BOM. WONDERFULL,5,0,2.2.438005.0,2021-12-22 17:50:28
ESTOU TESTANDO. PRECISA IDENTIFICAR MELHOR A VOZ,4,0,2.2.438005.0,2021-12-22 17:36:00
UTIL PARA CONTROLAR SEU ECHO DOT A DISTANCIA.,5,0,2.2.438005.0,2021-12-22 16:41:01
ESTOU AMANDO,5,0,2.2.438005.0,2021-12-22 16:25:32
OTIMA APLICATIVO,5,0,2.2.438005.0,2021-12-22 16:07:53
O APP E BEM LEGAL ALEM DE VOCE TER A ALEXA NO APP SEM TER O ECHO DOT TAMBEM TEM COMO FAZER VARIAS COISAS COM O ECHO DOT O APP MOSTRA AS SKILS DA ALEXA E BEM LEGAL!,5,0,2.2.438005.0,2021-12-22 15:57:49
OTIMO TRABALHO,5,0,2.2.438005.0,2021-12-22 15:27:16
TOP!,5,0,2.2.438005.0,2021-12-22 14:56:29
SENSACIONAL,5,0,2.2.438005.0,2021-12-22 14:50:43
"A ECHO DOT E3 MUITO BOA NA QUALIDADE SONORA MUITO BOA MESMO EU INDICO 100% ACREDITO QUE QUE O APLICATIVO SEJA REVISTO POIS TEM UNS BUGS TRAVA TUDO FICA LENTO, NO MAS E PERFEITA",4,1,2.2.438005.0,2021-12-22 13:26:49
UMA PAIXAO! ESTOU AMANDO!!!,5,0,2.2.438005.0,2021-12-22 13:15:56
SHOW,5,0,2.2.438005.0,2021-12-22 12:40:59
MUITO BOA. AMEI,5,0,2.2.438005.0,2021-12-22 11:59:10
MUITO BOM MUIO DIFICIL PRA QUEM NAO SABE MAIS O RESTO E OTIMO,5,0,2.2.438005.0,2021-12-22 11:33:01
"OK, TOP!",5,0,2.2.438005.0,2021-12-22 10:49:45
MUITO BOM,5,0,2.2.438005.0,2021-12-22 10:20:03
MUITO BOM,5,0,2.2.438005.0,2021-12-22 09:39:55
BOM,5,0,2.2.436689.0,2021-12-22 09:38:58
MUITO BOM,5,0,2.2.438005.0,2021-12-22 09:10:03
TOP,5,0,2.2.438005.0,2021-12-22 08:03:39
ADOOOORO!,5,0,2.2.438005.0,2021-12-22 07:59:50
MUITO BOM,5,0,2.2.438005.0,2021-12-22 05:19:36
"SO ATIVA DIZENDO ""ALEXA"" SE O APP ESTIVER ABERTO",4,0,2.2.438005.0,2021-12-22 04:10:27
O APP E ATE BEM LEGAL POREM O FATO DE SO FUNCIONA QUANDO O APP TA ABERTO E UM SACO.,4,0,2.2.438005.0,2021-12-22 01:43:43
TOP10!!!,5,0,2.2.438005.0,2021-12-21 23:43:36
BEM FUNCIONAL,5,0,2.2.438005.0,2021-12-21 23:34:43
AMEI,5,0,2.2.438005.0,2021-12-21 23:19:00
BOM,5,0,2.2.438005.0,2021-12-21 22:58:07
NAO SEINUCA ABAIXEI KSKSKSK,4,0,2.2.438005.0,2021-12-21 21:11:44
OTIMO,5,0,2.2.438005.0,2021-12-21 20:06:36
EXCELENTE APLICATIVO. ATENDE AS ESPECTATIVAS.,5,0,2.2.438005.0,2021-12-21 19:47:48
"BOM APLICATIVO, MAS AS VEZES A ALEXA NAO RECONHECE UMA CENA, SERA PROBLEMA DO APLICATIVO?",4,0,2.2.438005.0,2021-12-21 19:40:30
OTIMA,5,0,2.2.438005.0,2021-12-21 19:36:06
"BOM, CUMPRE O QUE PROMETE",5,0,2.2.438005.0,2021-12-21 19:23:36
TOP DE MAIS,5,0,2.2.438005.0,2021-12-21 19:12:12
APLICATIVO E MUITO BOM...,5,0,2.2.438005.0,2021-12-21 18:54:30
AMO,5,0,2.2.438005.0,2021-12-21 17:56:38
OTIMO,5,0,2.2.416420.0,2021-12-21 17:06:28
VALE CADA CENTAVOS E UM EXELENTE PRESENTE DE FINAL DE ANO.,5,0,2.2.438005.0,2021-12-21 17:03:47
SENSACIONAL.,5,0,2.2.438005.0,2021-12-21 13:16:02
MUITO BOM ,5,0,2.2.438005.0,2021-12-21 13:09:07
MUITO BOM ,5,0,2.2.438005.0,2021-12-21 11:23:33
ALGUNS APP COMO DA LG E ENTRE OUTROS TEM MUITOS BUGS AINDA,4,0,2.2.438005.0,2021-12-21 11:11:52
OTIMO,4,0,2.2.438005.0,2021-12-21 10:43:57
E MUITO LEGAL  ,5,0,2.2.438005.0,2021-12-21 10:43:55
AS VEZES NO CELULAR TRAVA.,4,0,2.2.438005.0,2021-12-21 10:39:17
MUITO ENGRACADA,5,0,2.2.438005.0,2021-12-21 10:29:42
EXCELENTE,5,0,2.2.438005.0,2021-12-21 10:23:29
OTIMO PRODUTO,5,0,2.2.438005.0,2021-12-21 09:20:24
MUITO BOM BAIXEI COMPREI A ALEXA E NAO ME ARREPENDI SO ESPERO QUE TRAGAM A FUNCAO VIGIA PRO BRASIL,5,0,2.2.438005.0,2021-12-21 09:13:51
MUITA BOM,4,0,2.2.438005.0,2021-12-21 08:14:44
SHOW DE EQUIPAMENTO E USABILIDADE,5,0,2.2.438005.0,2021-12-21 08:07:40
EXCELENTE GOSTEI MUITO,5,0,2.2.438005.0,2021-12-21 07:50:53
OTIMO APLICATIVO E UM OTIMO PRODUTOS.,5,0,2.2.438005.0,2021-12-21 00:46:23
MUITO TOP,5,0,2.2.438005.0,2021-12-20 23:48:53
MTO BOM! 1 MES USANDO MINHA ECHO 4 QUE SOM INCRIVEL... QUE GRAVE!!! PODIA GANHAR UMA LAMPADA DE BRINDE ENH KKKKKK... TOP D+,5,0,2.2.438005.0,2021-12-20 22:22:51
TOP,5,0,2.2.438005.0,2021-12-20 22:05:45
OTIMO,5,0,2.2.438005.0,2021-12-20 21:41:10
EU GOSTEI MUITO,5,0,2.2.438005.0,2021-12-20 21:22:36
APLICATIVO MUITO BOM FUNCOES FACEIS DE ACESSAR E UM DIGSINER AGRADAVEL..,5,0,2.2.438005.0,2021-12-20 19:56:17
PERFEITO,5,0,2.2.438005.0,2021-12-20 19:04:15
"GOSTO BASTANTE. USO COM A ENCHO DOT PARA CONTROLAR VARIOS DISPOSITIVOS INTELIGENTES NA MINHA CASA, E EH MUITO UTIL.",5,1,2.2.438005.0,2021-12-20 17:30:41
MUITO BOM PRA INTERAGIR COM VC MAIS FALTA MUITA COISA AINDA COMO POR EXEMPLO TEM AS ENTRAR NO APP PRA CONVERSAR. SE TIVESSE COMO SO FALAR IA SER BOM TBM ETC...,5,0,2.2.438005.0,2021-12-20 16:36:20
BOM,5,0,2.2.438005.0,2021-12-20 16:18:08
MUITO BOM ,5,0,2.2.416420.0,2021-12-20 16:06:19
ECELENTE APP,5,0,2.2.438005.0,2021-12-20 16:02:53
PERFEITA ,5,0,2.2.438005.0,2021-12-20 14:31:34
MUITO BOM,5,0,2.2.438005.0,2021-12-20 12:39:02
MUITO BOM ESTOU ADORANDO MINHA ALEXA,4,0,2.2.438005.0,2021-12-20 11:41:27
"PRECISA MELHORAR, FILTRAR PALAVRAS BASICAS. POR EXEMPLO, ACEITAR A RESPOSTA ""ACHO QUE SIM"" QUANDO ELA ME PERGUNTA SE ACHO ALGO.. E AO APENAS ACEITAR O ""SIM"". O ROBO E ELA, E NAO EU.",4,0,2.2.438005.0,2021-12-20 11:33:08
A MELHOR ASSISTENTE VIRTUAL DE TODOS OS TEMPOS! SEMPRE ME SURPREENDO COM O QUE ELA PODE FAZER.,5,0,2.2.438005.0,2021-12-20 09:24:54
ATE O MOMENTO ESTA PERFEITO,5,0,2.2.438005.0,2021-12-20 09:24:38
MELHOR AQUISICAO,5,0,2.2.438005.0,2021-12-20 07:30:02
TOP,5,0,2.2.438005.0,2021-12-20 02:54:19
BLZ,5,0,2.2.438005.0,2021-12-20 01:25:31
MARAVILHA ESSE APLICATIVO,5,0,2.2.438005.0,2021-12-20 01:12:21
E UM PRODUTO EXCELENTE.,5,0,2.2.438005.0,2021-12-20 00:48:47
APLICATIVO BOM! POREM PODERIA SER UM POUCO MAIS PRATICO,4,0,2.2.438005.0,2021-12-20 00:38:44
"MUITO BOM, GOSTEI DEMAIS",5,0,2.2.438005.0,2021-12-20 00:21:00
MUITO BOM,5,0,2.2.438005.0,2021-12-19 23:11:35
O APP TEM BOA USUABILIDADE E E BEM INTUITVO. AINDA FALTA DISPONIBILIZAR UMA VARIEDADE MAIOR DE SKILLS DE ENTRETENIMENTO E APRIMORAR OUTRAS TANTAS OFERECIDAS,4,0,2.2.427576.0,2021-12-19 22:31:41
JA CONSIGO CONECTAR EM WI-FI. LEGAL,4,0,2.2.438005.0,2021-12-19 22:13:08
"EQUIPAMENTO FANTASTICO, POREM, ALGUMAS CENAS PODERIAM SER FACILITADAS NOS COMANDO, AINDA ESTOU APRENDENDO A USAR ALGUMAS FUNCOES.",4,0,2.2.438005.0,2021-12-19 22:03:44
SEM DUVIDAS MELHOR DO MUNDO,5,0,2.2.438005.0,2021-12-19 21:54:49
BOM,4,0,2.2.438005.0,2021-12-19 20:47:17
GOSTO PRINCIPALMENTE QUANDO POSSO COLOCAR A ALEXA PRA NARRAR MEUS LIVROS DO KINDLE NA HORA DA PREGUICA!,5,0,2.2.438005.0,2021-12-19 18:35:16
TOP MAS GOSTARIA DE PODER USAR NO SMARTWATCH 4,4,0,2.2.438005.0,2021-12-19 17:48:42
SENSACIONAL,5,0,2.2.438005.0,2021-12-19 17:41:24
"INCRIVEL,ADOREI,O FUTURO DENTRO DE CASA.",5,0,2.2.438005.0,2021-12-19 17:40:10
COMO PARA SONS PRA DORMIR,4,0,2.2.438005.0,2021-12-19 16:49:24
MUITO BOM,5,0,2.2.438005.0,2021-12-19 16:47:22
MARAVILHOSA  AMEI,5,0,2.2.438005.0,2021-12-19 15:50:03
AMOOOOO,5,0,2.2.438005.0,2021-12-19 15:31:26
POR ENQUANTO BOM,5,0,2.2.438005.0,2021-12-19 15:17:31
TOP,5,0,2.2.438005.0,2021-12-19 14:54:21
MUITO BOM,5,0,2.2.438005.0,2021-12-19 14:49:06
"MUITO, MUITO TOP. DINHEIRO  INVESTIDO...",5,0,2.2.438005.0,2021-12-19 14:37:43
PERFEITO,5,0,2.2.438005.0,2021-12-19 13:47:23
"MUITO UTIL E LEGAL, UMA OTIMA EXPERIENCIA",4,0,2.2.438005.0,2021-12-19 13:38:10
ESTOU GOSTANDO MUITO DE UTILIZAR A ALEXA.,5,0,2.2.438005.0,2021-12-19 13:07:37
MUITO BOM,5,0,2.2.400291.0,2021-12-19 12:51:12
MUITO BOM,4,0,2.2.438005.0,2021-12-19 12:39:48
OTIMO,5,0,2.2.438005.0,2021-12-19 12:38:30
OTIMO APP,5,0,2.2.438005.0,2021-12-19 11:51:23
OK,5,0,2.2.438005.0,2021-12-19 11:31:28
AMEIIIIII,5,0,2.2.438005.0,2021-12-19 11:03:03
OTIMO! TUDO DE BOM !,5,0,2.2.438005.0,2021-12-19 10:55:21
MUITO BOM. DE OTIMA QUALIDADE!,5,0,2.2.438005.0,2021-12-19 10:37:54
ESTOU VEM CONSEGUIR A CONFIGURACAO.,5,0,2.2.438005.0,2021-12-19 10:16:05
MUITO BOM,4,0,2.2.438005.0,2021-12-19 09:58:13
"AS VEZES NAO ENTENDE O QUE A GENTE DIZ, BOA PARA TOCAR MUSICA.",4,0,2.2.438005.0,2021-12-19 09:02:36
SHOW,5,0,2.2.438005.0,2021-12-19 08:28:01
MT BOM ESSE APP!,5,0,2.2.438005.0,2021-12-19 04:11:51
MUITO CONFORTAVEL,5,0,2.2.438005.0,2021-12-19 04:02:36
AMEI,5,0,2.2.438005.0,2021-12-19 01:36:08
EXCELENTE ASSISTE VIRTUAL,5,0,2.2.438005.0,2021-12-19 01:31:39
SENSACIONAL,5,0,2.2.438005.0,2021-12-19 01:18:22
EXCELENTE QUANDO SE TEM UMA ECO DESCOMPLICADA NAO FUNCIONA MUITO BEM COM ALGUNS ITENS VERIFIQUE A CONPATIBILIDADE,5,0,2.2.438005.0,2021-12-19 01:05:08
EXCELENTE,5,0,2.2.438005.0,2021-12-18 21:51:04
LEGAL,5,0,2.2.438005.0,2021-12-18 21:45:34
TO CURTINDO MUITO,5,0,2.2.438005.0,2021-12-18 20:21:28
AMEI,5,0,2.2.438005.0,2021-12-18 19:12:54
"ALEX DEVERIA GUARDAR O ACESSO BLUETOOTH, NAO E LEGAL TER QUE CONECTAR CADA VEZ QUE USA. FORA ISSO ELA E MARAVILHOSA!!",4,0,2.2.438005.0,2021-12-18 19:04:24
MUITO BOM,5,0,2.2.438005.0,2021-12-18 18:38:35
OTIMO,5,0,2.2.438005.0,2021-12-18 18:16:47
TOP MUITO BOM EU RECOMENDO ATENDE TODAS AS MINHAS NECESSIDADES  SHOW DE BOLA ,5,0,2.2.438005.0,2021-12-18 16:52:03
"ESSS APK E MUITO BOM E FUNCIONA MESMO... ""RECOMENDO""",5,0,2.2.438005.0,2021-12-18 16:38:30
BOM DE MAIS GOSTEI,5,0,2.2.438005.0,2021-12-18 16:32:08
MUITO BOM RECOMENDO EU ESTOU SEM PALAVRAS PRA DESCREVER O TAO BOM,5,0,2.2.438005.0,2021-12-18 15:14:46
EXCELENTE,5,0,2.2.438005.0,2021-12-18 15:01:34
TOP,5,0,2.2.438005.0,2021-12-18 14:26:32
OTIMO,5,0,2.2.438005.0,2021-12-18 14:17:01
MTOOO BOM,5,0,2.2.438005.0,2021-12-18 13:24:12
AMOOOO,5,0,2.2.438005.0,2021-12-18 12:40:09
VOU CONFIGURAR NA NOITE DE NATAL,5,0,2.2.438005.0,2021-12-18 12:38:33
MELHOR IMPISSIVEL,5,0,2.2.438005.0,2021-12-18 12:37:02
MUITO BEM,5,0,2.2.438005.0,2021-12-18 11:37:41
TOP DAS MELHORES,5,0,2.2.438005.0,2021-12-18 11:17:26
FUNCIONA CORRETAMENTE. PODE ADQUIRIR,5,0,2.2.438005.0,2021-12-18 11:01:34
FAZ COMPANHIA PARA MINHA MAE QUE TEM DEPRESSAO,4,0,2.2.438005.0,2021-12-18 10:50:10
MUITO BOM SO TRAVA UM POUCO,4,0,2.2.438005.0,2021-12-18 10:17:57
TOP,5,0,2.2.438005.0,2021-12-18 09:47:08
ESTOU ADORANDO AS FUNCIONALIDADES DA ALEXA,5,0,2.2.438005.0,2021-12-18 09:04:29
EXCELENTE APLICATIVO RECOMENDO A TODOS ,5,0,2.2.438005.0,2021-12-18 07:50:01
EU AMO MINHA ALEXA...,5,0,2.2.438005.0,2021-12-18 06:20:42
E UM DIVERTIMENTO AQUI EM CASA USANDO A ALEXA.,5,0,2.2.438005.0,2021-12-18 06:17:43
DON'T SPEAK 1.4.8,5,0,2.2.438005.0,2021-12-18 05:19:30
MUITO BOM.,5,0,2.2.438005.0,2021-12-18 01:11:26
SENSACIONAL 10 ERA TUDO QUE PRECISAVA UMA ALEXA. 100% AP INTELIGENTE ! # PENSOU TECNOLOGIA PENSOU ALEXA AMAZON E.,5,0,2.2.438005.0,2021-12-17 23:48:31
ACHEI SENSACIONAL!,5,0,2.2.438005.0,2021-12-17 23:46:08
OTIMO APLICATIVO,5,0,2.2.438005.0,2021-12-17 22:48:40
TOP,5,0,2.2.436689.0,2021-12-17 22:48:02
ESTOU GOSTANDO BASTANTE E ATENDE MINHAS NECESSIDADES,5,0,2.2.438005.0,2021-12-17 22:24:23
ALEXA E UMA AUXILIAR EXPLENDIDA.,4,0,2.2.438005.0,2021-12-17 22:12:30
MUITO BOMMM!!,5,0,2.2.438005.0,2021-12-17 22:09:14
MUITA MUSICA OTIMO T DE BOM,5,0,2.2.438005.0,2021-12-17 21:48:54
OTIMO,5,0,2.2.438005.0,2021-12-17 21:39:39
AMO DEMAIS TUDO ISSO! ,5,0,2.2.438005.0,2021-12-17 21:05:59
BOA,5,0,2.2.438005.0,2021-12-17 19:10:38
OTUMA,5,0,2.2.438005.0,2021-12-17 18:57:41
VERY GOOD ALEXA,5,0,2.2.438005.0,2021-12-17 18:45:45
ADORO A ALEXA ELA SO VEIO PRA AGREGAR.,5,0,2.2.438005.0,2021-12-17 16:31:14
MUITO LEGAL. INTERATIVIDADE TOTAL,5,0,2.2.438005.0,2021-12-17 16:16:18
OTIMO,5,0,2.2.438005.0,2021-12-17 16:01:23
TOP,5,0,2.2.438005.0,2021-12-17 15:53:23
APLICATIVO E UM POUCO LENTO,4,0,2.2.438005.0,2021-12-17 14:30:37
EXCELENTE,5,0,2.2.438005.0,2021-12-17 13:42:47
ESSA ALEXA E MUITO BOA QUE A ECHO DOT COMUM,5,0,2.2.438005.0,2021-12-17 11:47:40
ALEM DAS EXPECTATIVAS. RECOMENDO.,5,0,2.2.438005.0,2021-12-17 11:43:06
"TOP DOS TOPS, PARABENS AOS DESENVOLVEDORES",5,0,2.2.438005.0,2021-12-17 11:21:21
ADORO,5,0,2.2.438005.0,2021-12-17 07:28:27
"ASSISTENTE SUPER COMPLETA, CADA VEZ VAI FICANDO MELHOR",5,0,2.2.438005.0,2021-12-17 06:34:24
SERIA LEGAL PUDER MUDAR O NOME DA ALEXA,5,0,2.2.438005.0,2021-12-17 03:41:53
TOP,5,0,2.2.438005.0,2021-12-17 02:38:54
OTIMO,5,0,2.2.438005.0,2021-12-17 01:34:04
O BEAT BOX E O MELHOR HAHAHAHA,5,0,2.2.438005.0,2021-12-17 00:58:37
TOP,5,0,2.2.438005.0,2021-12-17 00:23:56
"ADOREI, RESPONDE PERFEITAMENTE MEUS COMANDOS. OTIMA AQUISICAO, VALEU MUITO A PENA.",5,0,2.2.438005.0,2021-12-16 23:40:02
UM POUCO LENTO,4,0,2.2.438005.0,2021-12-16 23:22:43
OTIMO,5,0,2.2.438005.0,2021-12-16 22:58:45
EXCELENTE!,5,0,2.2.438005.0,2021-12-16 22:54:04
TOP DOS TOPS,5,0,2.2.438005.0,2021-12-16 22:26:53
TOP DEMAIS,5,0,2.2.438005.0,2021-12-16 21:58:15
OTIMA,5,0,2.2.438005.0,2021-12-16 21:51:36
FUNCIONA PERFEITAMENTE,5,0,2.2.438005.0,2021-12-16 21:40:02
GOSTEI!,5,0,2.2.438005.0,2021-12-16 20:55:11
BOA PARA MENSAGENS SIMPLES,4,0,2.2.438005.0,2021-12-16 20:42:37
MUITO BOM,5,0,2.2.438005.0,2021-12-16 20:39:11
MUITO BOM,5,0,2.2.438005.0,2021-12-16 20:31:13
BOM,5,0,2.2.438005.0,2021-12-16 20:17:33
SHOW DE BOLA,5,0,2.2.438005.0,2021-12-16 20:16:54
OTIMO APP,5,0,2.2.438005.0,2021-12-16 20:10:24
"TOP DE MAIS,",5,0,2.2.438005.0,2021-12-16 20:06:01
MUITO BOM,5,0,2.2.438005.0,2021-12-16 19:26:12
MUITO BOM MARAVILHOSA ESSA ALEXA...,5,0,2.2.438005.0,2021-12-16 19:17:56
OOI,5,0,2.2.438005.0,2021-12-16 17:57:23
TEM COISAS A APRIMORAR AINDA,4,0,2.2.438005.0,2021-12-16 16:21:06
"NOTA 10, EXCELENTE.",5,0,2.2.438005.0,2021-12-16 16:19:13
MUITO BOM,5,0,2.2.438005.0,2021-12-16 16:12:52
GOSTEI MUITO EU AMEI PARABENS,5,0,2.2.438005.0,2021-12-16 13:48:26
MUITO UTIL,5,0,2.2.438005.0,2021-12-16 13:33:29
"MELHOR DO SETOR, SEM DUVIDAS",5,0,2.2.436689.0,2021-12-16 13:12:00
ADOROOOO,5,0,2.2.438005.0,2021-12-16 12:58:59
PRATICIDADE,5,0,2.2.438005.0,2021-12-16 12:39:44
MUITO LEGAL,4,0,2.2.438005.0,2021-12-16 12:05:06
TOP,5,0,2.2.438005.0,2021-12-16 12:00:28
TOP DEMAIS,5,0,2.2.438005.0,2021-12-16 11:51:58
MUITO BOM,5,0,2.2.438005.0,2021-12-16 11:43:55
OTIMO,5,0,2.2.438005.0,2021-12-16 11:17:03
MUITO SHOWWWW,5,0,2.2.438005.0,2021-12-16 10:15:44
BOM,5,0,2.2.438005.0,2021-12-16 10:12:07
MUITO BEM,5,0,2.2.438005.0,2021-12-16 10:10:12
"NO CELULAR, ELA DEIXA UM POUCO A DESEJAR NOS COMANDOS, MAS QUATRO ESTRELAS VALE COM CERTEZA.",4,0,2.2.438005.0,2021-12-16 06:46:32
"SEM PALAVRAS, SIMPLESMENTE ESPETACULAR!",5,0,2.2.438005.0,2021-12-16 02:02:56
GOSTEI MUITO BOM,5,0,2.2.438005.0,2021-12-16 01:36:09
TO DESCOBRINDO. MAS POR ENQUANTO TO AMANDO.,5,0,2.2.438005.0,2021-12-16 00:10:05
JA FAZ PARTE DA FAMILIA. NOSSA COMPANHEIRA,5,0,2.2.438005.0,2021-12-15 22:31:50
"O ECHO DOT E MARAVILHOSO, O SOM MUITO BOM E RECONHECE BEM A VOZ. SO O APLICATIVO QUE E UM POUCO PESADO",4,0,2.2.438005.0,2021-12-15 22:14:44
APP BACANA COM VARIAS FUNCIONALIDADES E NAO PRECISA TER O DISPOSITIVO ECHO DOT PARA USAR.,5,0,2.2.438005.0,2021-12-15 21:48:57
OTIMA,5,0,2.2.438005.0,2021-12-15 21:45:30
"CHEGOU HOJE MINHA ALEXA, E JA ESTOU AMANDO, EM BREVE IREI ADICIONAR UMAS IMPLEMENTACOES. PARABENS CRIADORES, PELOS OTIMO TRABALHO.",5,3,2.2.438005.0,2021-12-15 21:35:45
OTIMO,5,0,2.2.438005.0,2021-12-15 21:12:00
OTIMO MUITO BOM ADOREI,5,0,2.2.438005.0,2021-12-15 21:06:00
MUITO BOM,5,0,2.2.438005.0,2021-12-15 20:51:00
MARAVILHOSO.,5,0,2.2.438005.0,2021-12-15 20:39:09
OTIMO,5,0,2.2.438005.0,2021-12-15 20:23:00
"""INVASIVOMENTE"" LEGAL",5,0,2.2.438005.0,2021-12-15 19:53:33
"MUITO BOA ALEXA MAIS PODERIA TER MAIS RECURSOS, E NAO SER OBRIGATORIO PAGAR PARA ACESSAR O SISTEMA. DEVIA SER INCLUIDO NO PACOTE AO COMPRAR , SE NAO...DEIXA A DESEJAR. DESTA MANEIRA NOS NOS TORNAMOS ESCRAVOS ELETRONICOS .",4,6,2.2.438005.0,2021-12-15 18:58:34
MUITO BOM O DISPOSITIVO.,5,0,2.2.438005.0,2021-12-15 18:30:40
EXCEPCIONAL,5,0,2.2.438005.0,2021-12-15 18:07:51
EXPERIMENTANDO E AMANDO SEMPRE ME. LEMBRA DAS TAREFAS DO DIA FAZ A MINHAS COMPRAS E DEIXA A CASA MAIS ALEGRE MELHOR ASSISTENTE,5,0,2.2.438005.0,2021-12-15 17:17:19
MUITO BOM,5,0,2.2.438005.0,2021-12-15 16:30:25
QUAL E A SENHA DA ALEXA NAO CONSIGO ABRIR A CONTA NELA,4,0,2.2.438005.0,2021-12-15 14:32:00
AMO. SO QUERIA A VERSAO MASCULINA ZIGGY DISPONIVEL,5,0,2.2.438005.0,2021-12-15 13:37:47
SEM PALAVRAS REALMENTE MUITO BOM,5,0,2.2.438005.0,2021-12-15 13:01:51
AMOOOOO,5,0,2.2.438005.0,2021-12-15 12:29:47
"MINHA EXPERIENCIA COM ESTE APLICATIVO ESTA SENDO BOA ATE AGORA. E NAO HA RAZOES PARA ACHAR RUIM O 'AMAZON ALEXA'. FACIL E PRATICO. BEM, ESPERO TER AJUDADO COM A AVALIACAO.",5,0,2.2.398067.0,2021-12-15 12:05:39
MUITO BOM,5,0,2.2.438005.0,2021-12-15 11:58:17
OTIMO,5,0,2.2.438005.0,2021-12-15 11:02:07
EXCELENCIA MUITO BOM,5,0,2.2.438005.0,2021-12-15 09:37:12
PPERFEIAAAAA,5,0,2.2.438005.0,2021-12-15 09:04:41
EXCELENTE,5,0,2.2.438005.0,2021-12-15 08:44:21
MARAVILHA,5,0,2.2.438005.0,2021-12-15 08:20:00
MUITO BOM!!!,5,0,2.2.438005.0,2021-12-15 08:13:23
BOM,5,0,2.2.438005.0,2021-12-15 00:57:23
"MUITO BOM!!! SE FOSSE DE UMA EMPRESA COM UM DESENHO DE UMA FRUTA, O APARELHO IRIA SER 30X MAIS CARO. ALEXA E EXCELENTE.",5,0,2.2.438005.0,2021-12-15 00:23:39
FINCIONA OK,4,0,2.2.438005.0,2021-12-15 00:17:51
LEGAL,5,0,2.2.438005.0,2021-12-14 23:49:51
MMUITO BOM,5,0,2.2.436689.0,2021-12-14 23:12:11
"MUITO MINHA AVALIACAO PARA MELHOR PQ AGORA ESTOU USANDO O ECHO DOT E ESTA SENDO MUITO BOM A EXPERIENCIA, ESTA SENDO MUITO ULTIL AGORA, CONTROLO O AR CONDICIONADO E AS LUZES E AS TVS DA MINHA CASA E ATE O XBOX.",5,1,2.2.438005.0,2021-12-14 22:50:46
SUPER RECOMENDO,5,0,2.2.438005.0,2021-12-14 22:13:17
AMEI,5,0,2.2.438005.0,2021-12-14 22:08:43
"SHOW DE BOLA, UMA DAS MELHORES AQUISICOES QUE FIZ NESTE ANO DE 2021.",5,0,2.2.438005.0,2021-12-14 21:34:46
TOP,5,0,2.2.438005.0,2021-12-14 21:24:16
"CHEGOU, ESTOU APRENDENDO, ATE AGORA ESTA OTIMO",5,0,2.2.438005.0,2021-12-14 21:01:02
