CONTENT,SCORE,THUMBSUPCOUNT,REVIEWCREATEDVERSION,AT
"BOAS FUNCOES, MAS MUITO LENTO. O TEMPO DE RESPOSTA DA DO DISPOSITIVO E GRANDE, A AREA DE REPRODUCAO SEMPRE ""FALHA"" E PRECISO FECHAR E ABRIR PRA QUE ME MOSTRE A TELA CORRETAMENTE.",3,2,2.2.432925.0,2021-11-03 10:21:01
"BEM MAIS OU MENOS AS SKILL INUTEIS FUNCIONAM BEM, AS QUE SAO UTEIS NAO",3,0,2.2.432925.0,2021-11-03 07:46:48
"O APLICATIVO TEM UMA INTERFACE E DESIGN DE CERTO MODO BEM ATRATIVO E CONFORTAVEL, POSSUINDO TEMA ESCURO E AFINS. MAS O VERDADEIRO PROBLEMA NELE, E O PESSIMO CARREGAMENTO DE ALGUMAS OPCOES PRESENTES NO APP, NO QUAL EU SELECIONO E DEMORA UMA ETERNIDADE PARA CARREGAR OU SE NAO, O QUE DESEJO NEM E CARREGADO E MOSTRADO EM MEU CELULAR. PECO POR GENTILEZA QUE ARRUMEM ISSO E DEIXEM O APP MAIS FUNCIONAL E CONFORTAVEL.",3,45,2.2.432925.0,2021-11-03 00:19:09
FALTA PORTUGUES PT.,3,0,2.2.432925.0,2021-11-02 11:29:12
"O APLICATIVO ESTAVA FUNCIONANDO PERFEITAMENTE NO MEU XAOMI 9S MAIS PAROU DE FUNCIONAR, TODA VEZ QUE O APLICATIVO E ABERTO A TELA DO CELULAR FICA PRETO ATE APARECER UM AVISO DE ERRO",3,5,2.2.432925.0,2021-11-02 08:55:41
PRECISA DE MELHORIAS,3,0,2.2.432925.0,2021-11-01 23:13:11
"APP NAO ESTAVA ABRINDO ALGUMAS ABAS, DESINSTALEI E INSTALEI NOVAMENTE E AGORA NAO ABRE MAIS.",3,0,2.2.432925.0,2021-11-01 20:10:32
BOM,3,0,2.2.432925.0,2021-11-01 17:56:25
"NAO CONSIGO ACESSAR MINHA CONTA, FICA DANDO TEMPO DE CONEXAO ALGUMA COISA",3,0,2.2.432925.0,2021-11-01 12:24:37
"LISTA DE COMPRAS BASICA, SEM OPCOES",3,0,2.2.432925.0,2021-11-01 11:00:21
"TENHO UM AMAZON ECHO DE PRIMEIRA GERACAO, QUE ME DIZ FALAR PORTUGUES, POREM TENHO QUE MUDAR O IDIOMA PELO APP, E NAO APARECE PORTUGUES COMO OPCAO. POR FAVOR, ADICIONEM O IDIOMA PORTUGUES NA LISTA DE OPCOES DE IDIOMA PARA ESTE DISPOSITIVO.",3,1,2.2.432925.0,2021-11-01 10:06:09
"APP MUITO LENTO, COM DELAY.",3,0,2.2.432925.0,2021-10-31 22:10:01
APP MUITO LENTO NO MEU DISPOSITIVO ANDROID.,3,0,2.2.432925.0,2021-10-31 17:07:06
MUITO CONFUSO. NAO E INTUITIVO. TENHO MUITA DIFICULDADE PARA USA-LO,3,2,2.2.432925.0,2021-10-31 15:10:41
APLICATIVO AINDA E MUITO LENTO E POUCO PRATICO. NEM PARECE QUE E OFICIAL.,3,1,2.2.432925.0,2021-10-31 14:41:56
O RECURSO DE LEITURA DE LIVROS COMO SE FOSSE UM AUDIOBOOK FALHA CONSTANTEMENTE.,3,0,2.2.432925.0,2021-10-31 14:31:48
"OTIMO APP, POREM UM POUCO LENTO PARA ABRIR OPCOES SIMPLES COMO AS CONFIGURACOES.",3,4,2.2.432925.0,2021-10-30 08:25:15
"BOM PARA LEMBRAR COMPROMISSOS E TAREFAS, MAS O RECONHECIMENTO DE VOZ E MUITAS VEZES SOFRIVEL.",3,1,2.2.432925.0,2021-10-29 13:28:39
NAO CONSIGO NEM CRIAR A CONTA,3,0,2.2.432925.0,2021-10-29 11:17:48
CONTINUA LENTO,3,30,2.2.430534.0,2021-10-28 14:56:11
NAO CONSIGO TROCAR MINHA FOTO DE PAPEL DE PAREDE PRA ALEXA,3,0,2.2.432925.0,2021-10-28 12:11:38
"ENQUANTO O ECHO E EXCELENTE, O APP DEIXA A DESEJAR. MUITO LENTO.",3,0,2.2.427576.0,2021-10-28 06:13:11
"ACHO O APLICATIVO MUITO CARREGADO DE INFORMACOES, POREM ATENDE AS NECESSIDADES.",3,0,2.2.432925.0,2021-10-28 00:13:32
"ELE E BEM FUNCIONAL, MAS NAO EUITO INTUITIVO E SEU DASHBOARD PODERIA BEM MELHOR. AS CONFIGURACOES E USO DE SKILLS SAO BEM COMPLICADAS. O DESIGN TAMBEM ACHO QUE PRECISA DE UMA REPAGINADA. MAS NO GERAL E BOM.",3,4,2.2.430534.0,2021-10-25 21:59:37
NAO RECONHECE TODOS OS APARELHOS COM SUPORTE... APLICACAO LENTA.,3,0,2.2.430534.0,2021-10-24 20:06:56
"GOSTO MUITO DOS DISPOSITIVOS ALEXA, MAS O APP E SUPER LENTO E TRAVA.",3,0,2.2.427576.0,2021-10-24 12:49:04
"DE UNS TEMPOS PRA CA AGORA MINHA ECHO DOT ESTA LENTA NAS RESPOSTAS, ANTES EU CHAMAVA E JA FAZIA O PEDIDO AGORA EU CHAMO E SEGUNDOS DEPOIS ELA ACENDE, TA",3,4,2.2.430534.0,2021-10-24 08:45:16
O PESSOAL TA UMA OLHADINHA AI PQ O APP ESTA MEIO Q TRAVANDO,3,0,2.2.430534.0,2021-10-23 13:03:44
TRISTE REALIDADE,3,0,2.2.430534.0,2021-10-22 19:52:40
INTERFACE UM POUCO BAGUNCADA,3,0,2.2.427576.0,2021-10-21 23:25:32
PODIA MELHORAR EM QUESTAO DA CASA CONECTADA POIS SEM INTERNET NAO CONSEGUE LIGAR OU DESLIGAR NADA TEM QUE RESOLVER ISSO PORQUE MESMO SEM INTERNET TEM A REDE INTERNA E OS APARELHOS TINHA QUE SE CONVERSAR,3,1,2.2.430534.0,2021-10-21 19:50:02
"TRAVA AINDA ,TA MELHORANDO, MAS AINDA MEDIANA",3,0,2.2.430534.0,2021-10-21 15:33:39
APLICATIVO LERDO PRA CARAMBA!,3,0,2.2.427576.0,2021-10-20 16:38:47
"AQUI NO BRASIL, NAO TEMOS A POSSIBILIDADE DE TROCARMOS VOZES DA ALEXA. QUANDO TEREMOS ESTA ATUALIZACAO?",3,0,2.2.427576.0,2021-10-19 21:32:17
"EU GOSTEI MUITO DA AMAZON ALEXA, POREM NAO TEM O APLICATIVO RESSO, SERA QUE TEM COMO COLOCAR O APLICATIVO RESSO?",3,0,2.2.427576.0,2021-10-18 18:13:48
"CUMPRE O QUE PROMETE , POREM TINHA QUE SER MAIS VERSATIL , TEM QUE USAR MUITA PALAVRAS CHAVES PARA ELA ENTENDER",3,0,2.2.427576.0,2021-10-18 15:35:09
NAO E SEMPRE QUE ALEXA OUVE O CHAMADO E ATENDE. PRECISAM MELHORAR ESSA INTERACAO.,3,21,2.2.427576.0,2021-10-18 13:22:13
"ELA EM SIM E MUITO BOA, MAS DEVERIA TER OPCAO PARA CORRIGIR OS ERROS DE PORTUGUES.",3,0,2.2.427576.0,2021-10-18 11:25:56
AINDA NAO COMECEI A USAR,3,0,2.2.427576.0,2021-10-17 20:30:21
DIFICULDADE COM O MICROFONE. ALEXA MEIO SURDA!,3,0,2.2.427576.0,2021-10-17 15:03:03
"ELA CUMPRE O QUE PROMETE, DE SER UM ASSISTENTE DE VOZ, MAS PODERIA SER UM POUCO MAIS INTELIGENTE NAS BUSCAS, DANDO CONTINUIDADE SEM PRECISAR CHAMAR NOVAMENTE ALEXA. PODERIA DAR A OPCAO DE CRUZAR INFORMACOES PARA REFINAR A BUSCA. QUANTO A DISPOSITIVOS, NAO TENHO NENHUM ALEM DA PROPRIA ALEXA. COMPREI UMA TV TCL 43 POLEGADAS ANDROID (MEDINA), MAS NAO CONSEGUI CONFIGURAR AS FUNCOES DO CONTROLE REMOTO. NO GERAL, EU RECOMENDO PELA EXPERIENCIA QUE TIVE ATE AGORA.",3,1,2.2.427576.0,2021-10-17 09:49:04
O APP E MUITO BOM,3,0,2.2.427576.0,2021-10-16 21:57:09
NAO LIGA MINHA TV TENHO QUE FICAR PROCURANDO UM MONTE DE APP PARA BAIXAR INSATISFEITO TOTALMENTE,3,0,2.2.427576.0,2021-10-16 12:54:33
"GOSTEI, MAS CONFIGURAR MAIS DE UM WI-FI E BEM CHATINHO",3,0,2.2.427576.0,2021-10-15 14:41:07
MEU APLICATIVO SO FUNCIONA LOR ALGUMAS HORAS DEPOIS NAO ABRE MAIS E FICA DANDP ERRO . JA DESINSTALEI E INSTALEI DE NOVO E O PROBLEMA CONTINUA,3,0,2.2.427576.0,2021-10-15 12:29:46
"MUITO BOM, PENA QUE NAO TEM COMO CONECTAR O YOUTUBE MUSIC, POR FAVOR ATUALIZEM E ADICIONEM ESSA POSSIBILIDADE.",3,0,2.2.427576.0,2021-10-14 13:42:35
"PORQUE NAO ESTA MAIS DISPONIVEL O IDIOMA PORTUGUES?, ASSIM QUE BAIXEI O APP APARECE VARIOS IDIOMAS, SO NAO APARECE O PORTUGUES",3,0,2.2.427576.0,2021-10-14 05:45:49
APP LENTO NO CELULAR,3,0,2.2.427576.0,2021-10-13 19:35:07
"BOM, POREM COM MUITOS BUGS E LENTO.",3,0,2.2.427576.0,2021-10-13 02:23:24
"NAO SEI SE E SEMENTE NO MEU CELULAR, MAS O APP E MUITO LENTO, NAO RESPONDE MUITO BEM A COMANDOS, GERALMENTE TEM DELAY.",3,0,2.2.427576.0,2021-10-12 23:51:35
TA MELHORANDO...,3,0,2.2.426944.0,2021-10-12 14:27:11
TOP,3,0,2.2.427576.0,2021-10-12 08:02:01
MAIS OU MENOS,3,0,2.2.427576.0,2021-10-12 07:25:34
"GOSTO DA ALEXA PARA TOCAR MUSICAS QUE PECO. ME FALA AS TEMPERATURAS, PREVISAO DO TEMPO, E AINDA PODE CONTAR PIADAS. FIZ O CONTROLE DE 2 LAMPADAS DA CASA PELA ALEXA TBM. COM ALGUMA OSCILACAO DA INTERNET, PERCO A CONFIGURACAO. DEPOIS DE UM ANO, NAO SE CONSEGUE MAIS CONFIGURAR A LAMPADA, POIS, TEM Q SER CONFIGURADA NO APP POSITIVO, EM SEGUIDA, NO TUYASMART, PARA DEPOIS COLOCAR A LAMPADA NA ALEXA.",3,38,2.2.427576.0,2021-10-11 22:57:45
ENGASGOS NA LEITURA DOS EBOOK. DESISTI DE USAR PRA ISSO. ESPERO CORRECAO DISTO URGENTE.,3,0,2.2.427576.0,2021-10-11 10:43:59
"PREFERIA O APP COM A VERSAO ANTERIOR, A USABILIDADE ERA BEM MELHOR.",3,0,2.2.337761.0,2021-10-09 13:11:48
PRECISA MELHORAR AS FUNCIONALIDADES E OPERACAO DO APP,3,0,2.2.427576.0,2021-10-08 21:26:13
"ESTOU COM UM PROBLEMA, EU CRIO UMA ROTINA NO APP PARA MINHA ECHO DOT, MAS NAO ESTA INDO, PARECE QUE A CONFIGURACAO NAO PASSA PARA ECHO, ESTOU CHATEADO POR ISTO.",3,0,2.2.427576.0,2021-10-08 20:03:08
"SOU CALOURO, ESTOU QUERENDO PARTICIPAR. TENHO OTIMAS INFORMACOES, MUITO SEGURO, AGILIDADE E SEGURANCA, QUANTO A ENTREGA E PONTUALIDADE.",3,0,2.2.427576.0,2021-10-08 03:37:21
"APLICATIVO MUITO PESADO, TRAVA DEMAIS",3,0,2.2.427576.0,2021-10-07 21:24:41
"VOU DAR 3 ESTRELAS AO APLICATIVO, QUE MUITAS VEZES TRAVA E FICA LENTO... MAS AO ECHODOT DOU NOTA 10 E REALMENTE EXCELENTE, AUTOMATIZEI TUDO ATRAVES DELE, ATE MEU VENTILADOR KK",3,1,2.2.427576.0,2021-10-07 19:19:52
"QUE APLICATIVO MAIS LENTO, DEVERIA TER UMA VERSAO LITE PRA CELULARES FRACOS!",3,0,2.2.427576.0,2021-10-07 18:10:10
MUITO BOM,3,0,2.2.426944.0,2021-10-07 15:24:30
"FUNCIONA. METADE DO TEMPO, A OUTRA METADE TE MATA DE RAIVA.",3,0,2.2.426944.0,2021-10-06 19:50:02
MUITO LENTO.,3,0,2.2.426944.0,2021-10-06 11:54:42
NAO ESTA CONECTANDO COM O SPOTIFY,3,0,2.2.426944.0,2021-10-06 10:21:36
"MUITA FALHA NA CONEXAO ENTRE 2 DISPOSITIVOS ALEXA. COMECA A TOCAR NAS DUAS, MAS LOGO UMA DELAS PARA DE TOCAR.",3,0,2.2.427576.0,2021-10-06 09:23:52
APP MUITO UTIL POREM COM ALGUNS BUGS NA ABA DE REPRODUCAO DE MUSICAS,3,0,2.2.426944.0,2021-10-05 21:02:24
BAIXEI E INSTALEI ESTE APP NO MEU CELULAR... POREM NAO TENHO O APARELHO ALEXA...TENHO SOMENTE O APP INSTALADO...DA PRA OUVIR RADIO E LER MENSAGENS MAS NAO SEI COMO CONECTAR UMA CAIXA BLUETOOTH AO APP.,3,1,2.2.426944.0,2021-10-05 13:32:09
"GOSTO, DEVERIA SER MAUS AUTOMATIZADO AS CONEXOES",3,0,2.2.426944.0,2021-10-05 09:31:45
O APLICATIVO E EXTREMAMENTE LENTO E CONSOME MUITA BATERIA. AS ROTINAS NAO FUNCIONAM DIREITO E EU PRECISEI FAZER UMA MACUMBA PRA ALGUMAS SKILLS FUNCIONAREM.,3,3,2.2.426944.0,2021-10-04 14:55:36
"A APP ESTA MUTI LENTO, BUGA QUANDO SELECIONA ALGUMA MUSICA",3,0,2.2.426944.0,2021-10-04 05:10:08
"ALEXA PAROU DE FUNCIONAR, AS SKILL SAO LIMITADAS, FALTAM ATUALIZACAO",3,0,2.2.426944.0,2021-10-03 18:20:05
ACHEI QUE PODIA FALAR MAIS COISAS,3,0,2.2.426944.0,2021-10-03 17:10:31
LENTO EM FALHA NAS AUTOMACOES ALGUMAS VEZES.,3,0,2.2.426944.0,2021-10-03 16:56:59
"O APP CUMPRE O QUE E PROPOSTO, O UNICO POREM E QUE O APP E LERDO E LENTO PRA TUDO",3,0,2.2.426944.0,2021-10-03 11:22:32
"O APLICATIVO E DEMASIADO LENTO, E A ALEXA NAO CORRESPONDE AS MINHAS EXPECTATIVAS MESMO COM FUNCOES BASICAS COMO LIGAR A TV OU DESLIGAR DAQUI UM TEMPO. SITUACOES QUE A GOOGLE ASSISTANT CORRESPONDE MUITO BEM",3,17,2.2.426944.0,2021-10-03 05:05:51
RAZOAVEL,3,0,2.2.426944.0,2021-10-02 15:22:33
"AINDA NAO CONSEGUE RESPONDER UMA SERIE DE PERGUNTAS, AS NOTICIAS DA ROTINA MUITAS VEZES ESTAO ALGUNS DIAS ATRASADOS, INCLUSIVE JA ESCUTEI A MESMA ENTREVISTA EM DIAS DIFERENTES.",3,0,2.2.426944.0,2021-10-02 08:47:54
"USAVA VARIAS SKILLS EM PORTUGUES SUPER FUNCIONAIS E DEPOIS Q VINCULEI A CONTA AMAZON SIMPLESMENTE NAO APARECEM MAIS NENHUMA EM PORTUGUES. OBS TODOS OS LOCAIS POSSIVEIS ESTAO CONFIGURADOS PORTUGUES BRASIL, APENAS NAS SKILLS NAO FUNCIONA MAIS...",3,4,2.2.426944.0,2021-10-01 16:48:57
NAO CONSIGO CONECTAR ALEXA NA MINHA TV SONY PEDE PARA ATUALIZAR TODA VEZ QUE TENTO FAZER ISSO E NAO TEM ATUALIZACAO DISPONIVEL,3,0,2.2.426944.0,2021-09-30 21:46:49
PODERIA ACESSAR AO YOUTUBE TAMBEM,3,0,2.2.423409.0,2021-09-29 22:32:34
ESTOU TENTANDO CONFIGURAR MINHA TV LG A MESES E NADA,3,0,2.2.423409.0,2021-09-29 22:02:22
DEPOIS DOU MAIS SE GOSTAR!!!,3,0,2.2.423409.0,2021-09-29 16:55:03
APP MUITO LENTO NO NOTE 9,3,0,2.2.423409.0,2021-09-29 12:02:59
"REGULAR! ALGUMAS CONFIGURACOES DE ROTINA NA AUTOMACAO, NAO FUNCIONAM TAO BEM COMO PROMETE, ALGUMAS VEZES FALHA! APP EXTREMAMENTE LENTO, COM ISSO DEIXA OS OUTROS APP'S QUASE NO MESMO MODO, ESSE PROBLEMA NAO E POR CONTA DO MEU SMARTPHONE, TEM CONFIGURACAO MUITO BOA! SO FUNCIONA COM APP ABERTO E CONSOME MUITA BATERIA DO APARELHO CELULAR! NAO ESCUTO MUITA MUSICA, MAS QUANDO PRECISO NAO SE CONECTA COM YOUTUBE, APENAS COM AMAZON MUSIC, ONDE E MUITO LIMITADO NO MODO FREE.",3,74,2.2.423409.0,2021-09-29 04:46:56
"PROBLEMAS DE CONEXAO ,",3,0,2.2.423409.0,2021-09-28 11:18:35
TESTANDO,3,0,2.2.423409.0,2021-09-28 07:08:15
INFELIZMENTE AINDA PRECISA DE MUITO APERFEICOAMENTO,3,0,2.2.423409.0,2021-09-28 05:37:43
RAZOAVEL,3,0,2.2.423409.0,2021-09-26 17:54:24
"MESMO APOS ATUALIZACAO, O APP CONTINUA COM FALHA NA LEITURA DE E-BOOK. APOS APROXIMADAMENTE 35 MINUTOS DE LEITURA DO E-BOOK PELA ALEXA, ACONTECE UMA FALHA E ELE VOLTA ENTRE 10 A 17 MINUTOS. ESSA FUNCIONALIDADE NESSE APP E EXCELENTE PARA LEITURAS DE E-BOOK COMPRADOS NA PLATAFORMA DA AMAZON KINDLE, FICA EXCENTE DE OUVIR A ALEXA LENDO O LIVRO E VC COLOCA DE FUNDO UM AUDIO BINAURAL PURO, AUMENTA MUITO A CONCENTRACAO. GESTORES DO APP CONSERTEM ESSA FALHA.",3,93,2.2.423409.0,2021-09-25 15:27:15
"APP LENTO. EMBORA SO USE PARA CONFIGURACOES, ACABA SENDO UM POUCO IRRITANTE. O APP E POUCO INTUITIVO. MUITOS PASSOS PRA FAZER COISAS SIMPLES. FUNCOES ANTES INTERESSANTES, HJ NAO FUNCIONAM MAIS, OU ESTA MTO ESCONDIDO, COMO VINCULAR CONTAS AMAZON",3,10,2.2.423409.0,2021-09-25 14:27:27
"A VERSAO PORTUGUES DO BRASIL TEM IMENSOS BUGS, PALAVRAS EM INGLES, E OUTROS. O MAIOR PROBLEMA E NAO SER PORTUGUES DE PORTUGAL E ASSIM NAO SEREM RECONHECIDAS PALAVRAS, TERMOS, NEM NA TEMPERATURA!!! E LENTA E ACABA-SE POR NAO SE TIRAR PARTIDO DA ALEXA COMO SE PODERIA TIRAR...",3,3,2.2.423409.0,2021-09-25 08:14:57
"OTIMO APLICATIVO , TENHO UMA SUGESTAO PRA FICAR AINDA MELHOR, O APLICATIVO DEVERIA FUNCIONAR EM SEGUNDO PLANO , OU SEJA A ALEXA DEVERIA RESPONDER NA AREA DE TRABALHO DO ANDROID.",3,2,2.2.423409.0,2021-09-24 23:32:44
PODE MELHORAT,3,0,2.2.423409.0,2021-09-24 11:33:54
"EDIT: DEPOIS DA ULTIMA ATUALIZACAO O ALARME DESPERTA EM VOLUME ALTO E NAO CONSIGO ENTRAR EM CONFIGURACOES PRA ALTERAR O VOLUME DO TOQUE. E MAIS ALGUNS BUGS. GOSTO MUITO, MAS AS FUNCOES DE RADIO PRECISAM MELHORAR, POR EXEMPLO QUANDO PESQUISO ALGUMA RADIO APARECEM OUTRAS, MUITAS PLAYLISTS DO SPOTIFY TAMBEM NAO SAO RECONHECIDAS POR COMANDO DE VOZ.",3,55,2.2.422256.0,2021-09-23 09:09:57
"MUITOS ERROS DE INTERPRETACAO, FAZENDO ACOES NAO DESEJADAS OU NAO FAZENDO AS ACOES. BASTANTE DECEPCIONANTE!",3,0,2.2.422256.0,2021-09-22 02:59:08
"BOM, POREM FALTA OPCAO NATIVA (NEM MESMO SKILL EXISTE PRA ISSO) DE LIGAR AS LUZES DELA MESMA (ECHO DOT), TRISTE NAO PODER USAR A LUZ COMO DECORACAO DE AMBIENTE.",3,0,2.2.422256.0,2021-09-21 20:47:47
ACHO QUE AINDA E MUITO BAGUNCADO E NADA INTUITIVO. PRECISAM MELHORAR NA FUNCIONALIDADE DAS ABAS E COISAS MAIS INTERESSANTES DE SUGESTAO AO USUARIO.,3,0,2.2.422256.0,2021-09-20 00:47:14
"BOM, MAS TEM MUITOS PUGS",3,0,2.2.422256.0,2021-09-19 22:56:45
"DO NADA ELA INTERPRETA AS MENSAGENS EM PORTUGUES PRA INGLES E ESPANHOL NA SECAO DE COMUNICACAO, TODOS OS IDIMAS ESTAO EM PORTUGUES, NAO SEI O QUE ACONTECE",3,0,2.2.375370.0,2021-09-19 21:59:19
ERRO COM DISPOSITIVO SONY TV,3,0,2.2.422256.0,2021-09-19 15:55:33
"EU TROCARIA O GOOGLE ASSISTENTE PELA ALEXA ""SE ELA FUNCIONASSE FORA DO APP""!!!!",3,0,2.2.422256.0,2021-09-19 14:43:39
DA PARA ATUALIZAR? AS VEZES FUNCIONA OUTRAS NAO,3,0,2.2.422256.0,2021-09-19 11:34:12
"FALTA FUNCIONALIDADE. PECA NOS DETALHES. PARA TAREFAS MAIS COMPLEXAS, PRECISA DE OUTROS APPS.",3,0,2.2.422256.0,2021-09-18 23:40:46
"A ALEXA E MUITO LEGAL. MAS EM CERTAS ROTINAS ELA NAO EXECUTA. ELA ENTENDE PORQUE EU PECO ELA PRA ME FALAR O QUE ELA OUVIU E ELA REPETE CERTO. MAS A RESPOSTA DELA E SEMPRE ""NAO CONHECO ISSO"".",3,0,2.2.422256.0,2021-09-18 09:12:41
APP MUITO LENTO E COM LAYOUT RUIM PARA AJUDAR NA CONFIGURACAO DA ALEXA. TAMBEM NAO AJUDA MUITO A ENTENDER AS POTENCIALIDADES DA ALEXA.,3,0,2.2.422256.0,2021-09-18 08:38:05
"MUITO BOM PARA GERENCIAR A ALEXA, NO ENTANTO, ELE E MUITO LENTO",3,0,2.2.422256.0,2021-09-17 19:35:43
"COMO PODE UMA EMPRESA TAO GRANDE, COM UMA IDEIA DE PRODUTO TAO BOA, DESENVOLVER UM APLICATIVO TAO RUIM? O APP E LENTO, E POUCO ORGANIZADO.",3,0,2.2.422256.0,2021-09-17 15:40:55
"O FIRE TV CONECTADO AO APP TEM DESEMPENHO ACEITAVEL EM TODOS AO APLICATIVOS, MENOS NO PRIME VIDEO (O APP DA ""CASA""), QUE POR AQUI TRAVA SEMPRE. NAO CONSIGO ASSISTIR A UM FILME SEM TER DE TIRAR O FIRE TV DA TOMADA E REINICIAR TUDO. LAMENTAVEL. SERA QUE TEM SOLUCAO?",3,1,2.2.422256.0,2021-09-17 11:41:17
NO ITEM LISTA DE COMPRAS DEVERIA TER AS FUNCOES DE EXCLUSAO DE ITENS E MOVER PARA OUTRA PASTA,3,0,2.2.422256.0,2021-09-17 10:52:00
E BOM. MAIS ELA NAO SABE RESPONDER ALGUMAS COISAS... E MUITO LENTA... TEM DIFICULDADE DE OUVIR AS VEZES... E NAO CHINGA TANTO,3,0,2.2.422256.0,2021-09-15 21:55:33
SO ACHO QUE DEVIA TER A OPCAO PORTUGUES DE PORTUGAL...  EU MESMO A COLOCAR A APP EM PORTUGUES (BRASIL) A MAIOR PARTE DAS DEFINICOES ESTAO EM INGLES,3,25,2.2.422256.0,2021-09-13 16:55:26
ELE E MUITO LENTO,3,1,2.2.422256.0,2021-09-12 23:10:05
MEU SONHO QUE O APP SEJA TAO FLUIDO QUANDO A ALEXA DA ECHO,3,0,2.2.422256.0,2021-09-12 22:00:52
TEM HORA QUE NAO ATIVA QUANDO CHAMO,3,0,2.2.422256.0,2021-09-12 19:42:44
"NAO ESTOU CONSEGUINDO CONFIGURAR O APLICATIVO, DEICHA DE FUNCIONAR...",3,0,2.2.422256.0,2021-09-12 13:54:12
MUITO LENTO,3,0,2.2.416420.0,2021-09-12 13:20:10
NAO E FACIL CONFIGURAR A CAMERA,3,0,2.2.422256.0,2021-09-11 14:21:29
COLOQUEM O YOUTUBE MUSIC COMO UM SERVICO DE STREAM,3,0,2.2.422256.0,2021-09-11 11:45:46
O APLICATIVO E BOM MELHOROU UM POUCO O DESEMPENHO ! POREM NAO CONSIGO VINCULAR MINHA CONTA SKY NA SKILL DA SKY,3,0,2.2.422256.0,2021-09-11 08:00:01
APLICATIVO PODE MELHORAR MUITO. LENTO E NAO MUITO FUNCIONAL,3,0,2.2.422256.0,2021-09-11 00:08:06
"ALEXA E MARAVILHOSA, MAS O APP E LENTO DEMAIS. DA PRA MELHORAR BASTANTE. ",3,0,2.2.421843.0,2021-09-10 23:14:36
"APP E LEGAL POREM TRAVA BASTANTE, ATE TROQUEI DE TELEFONE RECENTEMENTE PRA UM TOP DE LINHA E MESMO ASSIM ""ENGASGA"" NA HORA DE USAR OS COMANDOS POR VOZ",3,1,2.2.422256.0,2021-09-10 13:59:34
ESTOU APRENDENDO,3,0,2.2.422256.0,2021-09-10 10:05:08
A ALEXA E SUAS FUNCIONALIDADES SAO 5 ESTRELAS. O APP PARA CONFIGURACOES NO CELULAR E MUITO LENTO.,3,0,2.2.422256.0,2021-09-10 07:30:34
"NAO CONSIGO MAIS OUVIR OS LIVROS PELA ALEXA, E UM RECURSO MUITO BOM MAS NAO ESTA FUNCIONANDO.",3,0,2.2.422256.0,2021-09-09 18:31:47
"LENTO DEMAIS, AS VEZES PARA FAZER QUALQUER ALTERACAO OU INCLUIR DISPOSITIVOS E ""UM PARTO""! E NAO E PROBLEMA DE REDE NAO! O ""GARGALO"" E NO APLICATIVO!",3,0,2.2.421843.0,2021-09-09 17:02:55
MUITO LENTO,3,0,2.2.422256.0,2021-09-09 08:42:20
BOM! USO BASTANTE ALEXA,3,0,2.2.421843.0,2021-09-08 23:20:52
"ALEXA E SENSACIONAL. UMA PENA QUE NAO DA PRA USAR SEM PRECISAR PEGAR O CELULAR. TANTA TECNOLOGIA E O GOOGLE NOS LIMITA, TRISTE.",3,2,2.2.421843.0,2021-09-07 10:53:10
AS VEZES A ALEXA NAO INTENDE SEM SER ISSO MUITO BOM,3,0,2.2.421843.0,2021-09-07 10:28:22
"TEM TRAVADO CONSTANTEMENTE, SE VC CLICA EM ALGUMA FUNCAO DEMORA 5 SEGUNDOS PRA ACEITAR, SE ESTIVER ESCUTANDO MUSICA PELO WIFI E ENTRAR NA REDE 4G A APLICATIVO TRAVA AI TENHO QUE FECHAR E REABRIR PARA FUNCIONAR NOVAMENTE. MUUUUUITO LENTO.",3,3,2.2.421843.0,2021-09-06 16:06:54
FALTA UMA INTEGRACAO MAIORCOM O CELULAR COMO O GOOGLE,3,0,2.2.421843.0,2021-09-06 12:43:52
TRAVA E DEMORA NO RETORNO,3,0,2.2.421843.0,2021-09-06 05:19:31
"O APLICATIVO E MUUUUUITO LENTO NO ANDROID. DA ATE RAIVA, VOCE ACHA QUE ELE ESTA TRAVADO. MUITO BIZARRO. E GOSTARIA DE TER UM BOTAO PRA FALAR COM A ALEXA DIRETO, SEM PRECISAR ABRIR O APP.",3,24,2.2.421843.0,2021-09-05 11:31:04
APP MUITO MAU OTIMIZADO,3,1,2.2.421843.0,2021-09-04 21:51:14
OK. PODIA SER MELHOR SEM OS BUGS QUE ACONTECEM,3,0,2.2.421843.0,2021-09-03 01:53:45
PRECISA DE MELHORAS EM SUA NAVEGACAO,3,0,2.2.421843.0,2021-09-02 07:37:39
"TEM MUITAS FUNCOES LEGAIS, ENTENDE BEM O QUE E DITO. MAS A LEITURA DO KINDLE FICA PRESO REPETINDO-SE INFINITAMENTE....(E E O RECURSO QUE MAIS TENHO INTERESSE).",3,12,2.2.421843.0,2021-09-01 22:45:18
"BOM, MAS E LENTO, PRINCIPALMENTE NA NAVEGACAO PELA COMUNICACAO.",3,0,2.2.416420.0,2021-09-01 22:39:51
"PODERIAM INTEGRAR O SUPORTE NFC NO APLICATIVO ALEXA, ASSIM PODERIAMOS CRIAR ROTINAS E USAR COMO OPCAO DE GATILHO O NFC...",3,0,2.2.416420.0,2021-09-01 13:46:54
MUITO BOA,3,0,2.2.416420.0,2021-09-01 12:38:20
ACESSIBILIDADE,3,0,2.2.416420.0,2021-08-31 20:17:44
